Subject,property,Predicate,value,Object,graph,Subject_stripped
https://w3id.org/APD/traits/trait_group_0002006,identifier,http://purl.org/dc/terms/identifier,trait_group_0002006,NA,.,https://w3id.org/APD/traits/trait_group_0002006
https://w3id.org/APD/traits/trait_group_0002006,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,lipid content trait,NA,.,https://w3id.org/APD/traits/trait_group_0002006
https://w3id.org/APD/traits/trait_group_0002006,description,http://purl.org/dc/terms/description,The total lipid [CHEBI:18059] content measured in a plant or a plant part.,NA,.,https://w3id.org/APD/traits/trait_group_0002006
https://w3id.org/APD/traits/trait_group_0002006,has broader,http://www.w3.org/2004/02/skos/core#broader,metabolite content trait,https://w3id.org/APD/traits/trait_group_0002004,.,https://w3id.org/APD/traits/trait_group_0002006
https://w3id.org/APD/traits/trait_group_0002006,definition,http://www.w3.org/2004/02/skos/core#definition,The total lipid [CHEBI:18059] content measured in a plant or a plant part.,NA,.,https://w3id.org/APD/traits/trait_group_0002006
https://w3id.org/APD/traits/trait_group_0002006,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/trait_group_0002006
https://w3id.org/APD/traits/trait_group_0002007,identifier,http://purl.org/dc/terms/identifier,trait_group_0002007,NA,.,https://w3id.org/APD/traits/trait_group_0002007
https://w3id.org/APD/traits/trait_group_0002007,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,phenolic compound content trait,NA,.,https://w3id.org/APD/traits/trait_group_0002007
https://w3id.org/APD/traits/trait_group_0002007,description,http://purl.org/dc/terms/description,"Amount of phenolics present in the plant part, whole plant or product.",NA,.,https://w3id.org/APD/traits/trait_group_0002007
https://w3id.org/APD/traits/trait_group_0002007,has broader,http://www.w3.org/2004/02/skos/core#broader,metabolite content trait,https://w3id.org/APD/traits/trait_group_0002004,.,https://w3id.org/APD/traits/trait_group_0002007
https://w3id.org/APD/traits/trait_group_0002007,has exact match,http://www.w3.org/2004/02/skos/core#exactMatch,phenolic compound content,http://purl.obolibrary.org/obo/TO_0020076,.,https://w3id.org/APD/traits/trait_group_0002007
https://w3id.org/APD/traits/trait_group_0002007,definition,http://www.w3.org/2004/02/skos/core#definition,"Amount of phenolics present in the plant part, whole plant or product.",NA,.,https://w3id.org/APD/traits/trait_group_0002007
https://w3id.org/APD/traits/trait_group_0002007,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/trait_group_0002007
https://w3id.org/APD/traits/trait_group_0002008,identifier,http://purl.org/dc/terms/identifier,trait_group_0002008,NA,.,https://w3id.org/APD/traits/trait_group_0002008
https://w3id.org/APD/traits/trait_group_0002008,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,pigment content trait,NA,.,https://w3id.org/APD/traits/trait_group_0002008
https://w3id.org/APD/traits/trait_group_0002008,description,http://purl.org/dc/terms/description,A metabolite content trait [TO:0000281] which is the amount of pigment [NCIT:C747] in a plant structure [PO:0009011].,NA,.,https://w3id.org/APD/traits/trait_group_0002008
https://w3id.org/APD/traits/trait_group_0002008,has broader,http://www.w3.org/2004/02/skos/core#broader,metabolite content trait,https://w3id.org/APD/traits/trait_group_0002004,.,https://w3id.org/APD/traits/trait_group_0002008
https://w3id.org/APD/traits/trait_group_0002008,has exact match,http://www.w3.org/2004/02/skos/core#exactMatch,pigment content trait,http://purl.obolibrary.org/obo/TO_0000494,.,https://w3id.org/APD/traits/trait_group_0002008
https://w3id.org/APD/traits/trait_group_0002008,definition,http://www.w3.org/2004/02/skos/core#definition,A metabolite content trait [TO:0000281] which is the amount of pigment [NCIT:C747] in a plant structure [PO:0009011].,NA,.,https://w3id.org/APD/traits/trait_group_0002008
https://w3id.org/APD/traits/trait_group_0002008,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/trait_group_0002008
https://w3id.org/APD/traits/trait_group_0002009,identifier,http://purl.org/dc/terms/identifier,trait_group_0002009,NA,.,https://w3id.org/APD/traits/trait_group_0002009
https://w3id.org/APD/traits/trait_group_0002009,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,protein content trait,NA,.,https://w3id.org/APD/traits/trait_group_0002009
https://w3id.org/APD/traits/trait_group_0002009,description,http://purl.org/dc/terms/description,The total protein content measured in a plant or a plant part.,NA,.,https://w3id.org/APD/traits/trait_group_0002009
https://w3id.org/APD/traits/trait_group_0002009,has broader,http://www.w3.org/2004/02/skos/core#broader,metabolite content trait,https://w3id.org/APD/traits/trait_group_0002004,.,https://w3id.org/APD/traits/trait_group_0002009
https://w3id.org/APD/traits/trait_group_0002009,has exact match,http://www.w3.org/2004/02/skos/core#exactMatch,protein content,http://purl.obolibrary.org/obo/TO_0000598,.,https://w3id.org/APD/traits/trait_group_0002009
https://w3id.org/APD/traits/trait_group_0002009,definition,http://www.w3.org/2004/02/skos/core#definition,The total protein content measured in a plant or a plant part.,NA,.,https://w3id.org/APD/traits/trait_group_0002009
https://w3id.org/APD/traits/trait_group_0002009,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/trait_group_0002009
https://w3id.org/APD/traits/trait_group_0003004,identifier,http://purl.org/dc/terms/identifier,trait_group_0003004,NA,.,https://w3id.org/APD/traits/trait_group_0003004
https://w3id.org/APD/traits/trait_group_0003004,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,stable isotope ratio determination,NA,.,https://w3id.org/APD/traits/trait_group_0003004
https://w3id.org/APD/traits/trait_group_0003004,description,http://purl.org/dc/terms/description,"A mineral and ion content trait [TO:0000465] which is a ratio [PATO:0001470] of two naturally occurring stable isotopes [EnvThes:20310], generally expressed in delta notation.",NA,.,https://w3id.org/APD/traits/trait_group_0003004
https://w3id.org/APD/traits/trait_group_0003004,has broader,http://www.w3.org/2004/02/skos/core#broader,biochemical trait,https://w3id.org/APD/traits/trait_group_0000002,.,https://w3id.org/APD/traits/trait_group_0003004
https://w3id.org/APD/traits/trait_group_0003004,definition,http://www.w3.org/2004/02/skos/core#definition,"A mineral and ion content trait [TO:0000465] which is a ratio [PATO:0001470] of two naturally occurring stable isotopes [EnvThes:20310], generally expressed in delta notation.",NA,.,https://w3id.org/APD/traits/trait_group_0003004
https://w3id.org/APD/traits/trait_group_0003004,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/trait_group_0003004
https://w3id.org/APD/traits/trait_group_0010001,identifier,http://purl.org/dc/terms/identifier,trait_group_0010001,NA,.,https://w3id.org/APD/traits/trait_group_0010001
https://w3id.org/APD/traits/trait_group_0010001,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,plant morphology trait,NA,.,https://w3id.org/APD/traits/trait_group_0010001
https://w3id.org/APD/traits/trait_group_0010001,description,http://purl.org/dc/terms/description,"A plant trait [TO:0000387] which is a morphological quality of a plant anatomical entity [PO:0025131] or a constituent cellular component [GO:0005575] contained therein. Includes traits of plant structures [PO:0009011] such as plant cell [PO:0009002], plant organ [PO:0009008], portion of plant tissue [PO:0009007], vascular system [PO:0000034], whole plant [PO:0000003] and seed [PO:0009010], as well as those of plant anatomical spaces [PO:0025117] and portions of plant substance [PO:0025161].",NA,.,https://w3id.org/APD/traits/trait_group_0010001
https://w3id.org/APD/traits/trait_group_0010001,has broader,http://www.w3.org/2004/02/skos/core#broader,plant trait,https://w3id.org/APD/traits/trait_group_0000000,.,https://w3id.org/APD/traits/trait_group_0010001
https://w3id.org/APD/traits/trait_group_0010001,has exact match,http://www.w3.org/2004/02/skos/core#exactMatch,plant morphology trait,http://purl.obolibrary.org/obo/TO_0000017,.,https://w3id.org/APD/traits/trait_group_0010001
https://w3id.org/APD/traits/trait_group_0010001,definition,http://www.w3.org/2004/02/skos/core#definition,"A plant trait [TO:0000387] which is a morphological quality of a plant anatomical entity [PO:0025131] or a constituent cellular component [GO:0005575] contained therein. Includes traits of plant structures [PO:0009011] such as plant cell [PO:0009002], plant organ [PO:0009008], portion of plant tissue [PO:0009007], vascular system [PO:0000034], whole plant [PO:0000003] and seed [PO:0009010], as well as those of plant anatomical spaces [PO:0025117] and portions of plant substance [PO:0025161].",NA,.,https://w3id.org/APD/traits/trait_group_0010001
https://w3id.org/APD/traits/trait_group_0010001,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/trait_group_0010001
https://w3id.org/APD/traits/trait_group_0010004,identifier,http://purl.org/dc/terms/identifier,trait_group_0010004,NA,.,https://w3id.org/APD/traits/trait_group_0010004
https://w3id.org/APD/traits/trait_group_0010004,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,whole plant morphology trait,NA,.,https://w3id.org/APD/traits/trait_group_0010004
https://w3id.org/APD/traits/trait_group_0010004,description,http://purl.org/dc/terms/description,A plant structure morphology trait [TO:0000839] which is a quality of a whole plant [PO:0000003].,NA,.,https://w3id.org/APD/traits/trait_group_0010004
https://w3id.org/APD/traits/trait_group_0010004,has broader,http://www.w3.org/2004/02/skos/core#broader,plant morphology trait,https://w3id.org/APD/traits/trait_group_0010001,.,https://w3id.org/APD/traits/trait_group_0010004
https://w3id.org/APD/traits/trait_group_0010004,has exact match,http://www.w3.org/2004/02/skos/core#exactMatch,whole plant morphology trait,http://purl.obolibrary.org/obo/TO_0000398,.,https://w3id.org/APD/traits/trait_group_0010004
https://w3id.org/APD/traits/trait_group_0010004,definition,http://www.w3.org/2004/02/skos/core#definition,A plant structure morphology trait [TO:0000839] which is a quality of a whole plant [PO:0000003].,NA,.,https://w3id.org/APD/traits/trait_group_0010004
https://w3id.org/APD/traits/trait_group_0010004,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/trait_group_0010004
https://w3id.org/APD/traits/trait_group_0010104,identifier,http://purl.org/dc/terms/identifier,trait_group_0010104,NA,.,https://w3id.org/APD/traits/trait_group_0010104
https://w3id.org/APD/traits/trait_group_0010104,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,plant embryo morphology trait,NA,.,https://w3id.org/APD/traits/trait_group_0010104
https://w3id.org/APD/traits/trait_group_0010104,description,http://purl.org/dc/terms/description,A whole plant morphology trait [TO:0000398] which is a quality of a plant embryo [PO:0009009].,NA,.,https://w3id.org/APD/traits/trait_group_0010104
https://w3id.org/APD/traits/trait_group_0010104,has broader,http://www.w3.org/2004/02/skos/core#broader,whole plant morphology trait,https://w3id.org/APD/traits/trait_group_0010004,.,https://w3id.org/APD/traits/trait_group_0010104
https://w3id.org/APD/traits/trait_group_0010104,has exact match,http://www.w3.org/2004/02/skos/core#exactMatch,plant embryo morphology trait,http://purl.obolibrary.org/obo/TO_0000064,.,https://w3id.org/APD/traits/trait_group_0010104
https://w3id.org/APD/traits/trait_group_0010104,definition,http://www.w3.org/2004/02/skos/core#definition,A whole plant morphology trait [TO:0000398] which is a quality of a plant embryo [PO:0009009].,NA,.,https://w3id.org/APD/traits/trait_group_0010104
https://w3id.org/APD/traits/trait_group_0010104,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/trait_group_0010104
https://w3id.org/APD/traits/trait_group_0011001,identifier,http://purl.org/dc/terms/identifier,trait_group_0011001,NA,.,https://w3id.org/APD/traits/trait_group_0011001
https://w3id.org/APD/traits/trait_group_0011001,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,plant structure morphology trait,NA,.,https://w3id.org/APD/traits/trait_group_0011001
https://w3id.org/APD/traits/trait_group_0011001,description,http://purl.org/dc/terms/description,A plant morphology trait [TO:0000017] which is a quality of a plant structure [PO:0009011].,NA,.,https://w3id.org/APD/traits/trait_group_0011001
https://w3id.org/APD/traits/trait_group_0011001,has broader,http://www.w3.org/2004/02/skos/core#broader,plant morphology trait,https://w3id.org/APD/traits/trait_group_0010001,.,https://w3id.org/APD/traits/trait_group_0011001
https://w3id.org/APD/traits/trait_group_0011001,definition,http://www.w3.org/2004/02/skos/core#definition,A plant morphology trait [TO:0000017] which is a quality of a plant structure [PO:0009011].,NA,.,https://w3id.org/APD/traits/trait_group_0011001
https://w3id.org/APD/traits/trait_group_0011001,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/trait_group_0011001
https://w3id.org/APD/traits/trait_group_0011202,identifier,http://purl.org/dc/terms/identifier,trait_group_0011202,NA,.,https://w3id.org/APD/traits/trait_group_0011202
https://w3id.org/APD/traits/trait_group_0011202,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,leaf morphology trait,NA,.,https://w3id.org/APD/traits/trait_group_0011202
https://w3id.org/APD/traits/trait_group_0011202,description,http://purl.org/dc/terms/description,A phyllome morphology trait [TO:0000747] which is quality of a leaf [PO:0025034].,NA,.,https://w3id.org/APD/traits/trait_group_0011202
https://w3id.org/APD/traits/trait_group_0011202,has broader,http://www.w3.org/2004/02/skos/core#broader,plant structure morphology trait,https://w3id.org/APD/traits/trait_group_0011001,.,https://w3id.org/APD/traits/trait_group_0011202
